homeaway,line,hit,position,opp,cat,last10,last5,log,oppposrank,gamescore,minutes,oppteam,shots,spread,date,favorite,injuredStarters,injuredBench,shootingPLast3,shootingPLast5,lastGameHit,threePTPercentlast5,threePTPercentlast3,id,odds,underodds,injuredUsage,usageP,restDays
0,0.5,1,Shooting Guard,16,steals,0.4,0.4,0.55,13,217.5,0.1,Charlotte,-1.7,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,32.36,45.6,0,36.660000000000004,36.660000000000004,4351851,−145,+114,19.011726676457943,24.602226960322696,1
0,19.5,1,Shooting Guard,13,points,0.6,0.4,0.0,5,216.5,0.1,Charlotte,-1.7,CHA -1.5,2025-01-24 14:00:08.318488,1,1,2,32.36,45.6,1,36.660000000000004,36.660000000000004,4351851,−105,−125,19.011726676457943,24.602226960322696,1
0,2.5,1,Shooting Guard,21,3-pt,0.8,0.6,0.6,10,217.5,0.1,Charlotte,-1.7,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,32.36,45.6,1,36.660000000000004,36.660000000000004,4351851,−166,+130,19.011726676457943,24.602226960322696,1
0,2.5,1,Shooting Guard,25,rebounds,0.6,0.6,0.53,16,217.5,0.1,Charlotte,-1.7,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,32.36,45.6,1,36.660000000000004,36.660000000000004,4351851,−154,+120,19.011726676457943,24.602226960322696,1
0,27.5,1,Shooting Guard,20,pra,0.5,0.2,0.53,9,217.5,0.1,Charlotte,-1.7,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,32.36,45.6,0,36.660000000000004,36.660000000000004,4351851,−110,−120,19.011726676457943,24.602226960322696,1
0,4.5,0,Shooting Guard,17,assists,0.4,0.2,0.55,22,217.5,0.1,Charlotte,-1.7,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,32.36,45.6,0,36.660000000000004,36.660000000000004,4351851,−125,−105,19.011726676457943,24.602226960322696,1
1,5.5,1,Power Forward,27,rebounds,0.2,0.0,0.34,14,243.5,-0.2,New Orleans,-0.8,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,60.48,70.8,0,0.0,0.0,3906665,−125,−105,122.78538233786139,14.314398306279195,2
1,8.5,1,Power Forward,25,points,0.5,0.4,0.0,21,243.5,-0.2,New Orleans,-0.8,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,60.48,70.8,1,0.0,0.0,3906665,+110,−140,122.78538233786139,14.314398306279195,2
0,0.5,0,Shooting Guard,22,steals,0.3,0.6,0.55,22,243.5,1.4,Memphis,-0.6,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,38.61999999999999,45.56666666666666,0,30.259999999999998,30.259999999999998,2490149,−188,+145,79.58311666704698,26.967221967046306,4
0,22.5,0,Shooting Guard,23,points,0.6,0.4,0.03,21,243.5,1.4,Memphis,-0.6,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,38.61999999999999,45.56666666666666,1,30.259999999999998,30.259999999999998,2490149,−115,−115,79.58311666704698,26.967221967046306,4
0,3.5,0,Shooting Guard,15,3-pt,0.4,0.4,0.32,7,243.5,1.4,Memphis,-0.6,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,38.61999999999999,45.56666666666666,1,30.259999999999998,30.259999999999998,2490149,+105,−135,79.58311666704698,26.967221967046306,4
0,3.5,1,Shooting Guard,11,assists,0.4,0.8,0.52,23,243.5,1.4,Memphis,-0.6,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,38.61999999999999,45.56666666666666,1,30.259999999999998,30.259999999999998,2490149,−154,+120,79.58311666704698,26.967221967046306,4
0,3.5,0,Shooting Guard,21,rebounds,0.4,0.8,0.52,22,243.5,1.4,Memphis,-0.6,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,38.61999999999999,45.56666666666666,1,30.259999999999998,30.259999999999998,2490149,−115,−115,79.58311666704698,26.967221967046306,4
0,30.5,0,Shooting Guard,22,pra,0.5,0.4,0.45,22,243.5,1.4,Memphis,-0.6,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,38.61999999999999,45.56666666666666,1,30.259999999999998,30.259999999999998,2490149,−110,−120,79.58311666704698,26.967221967046306,4
1,1.5,0,Small Forward,13,3-pt,0.1,0.2,0.26,9,217.5,-2.4,Portland,-1.1,POR -1.5,2025-01-24 14:00:08.318488,0,0,1,39.239999999999995,37.63333333333333,0,41.660000000000004,41.660000000000004,3138161,+124,−160,14.62446464013371,14.326746922980448,2
1,19.5,0,Small Forward,24,pra,0.1,0.2,0.16,26,217.5,-2.4,Portland,-1.1,POR -1.5,2025-01-24 14:00:08.318488,0,0,1,39.239999999999995,37.63333333333333,0,41.660000000000004,41.660000000000004,3138161,−105,−125,14.62446464013371,14.326746922980448,2
1,2.5,0,Small Forward,20,assists,0.4,0.2,0.39,29,217.5,-2.4,Portland,-1.1,POR -1.5,2025-01-24 14:00:08.318488,0,0,1,39.239999999999995,37.63333333333333,0,41.660000000000004,41.660000000000004,3138161,−154,+120,14.62446464013371,14.326746922980448,2
1,4.5,0,Small Forward,26,rebounds,0.5,0.2,0.53,28,217.5,-2.4,Portland,-1.1,POR -1.5,2025-01-24 14:00:08.318488,0,0,1,39.239999999999995,37.63333333333333,0,41.660000000000004,41.660000000000004,3138161,−140,+110,14.62446464013371,14.326746922980448,2
0,5.5,0,Center,23,points,0.5,0.4,0.03,24,243.5,9.7,Memphis,1.3,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,46.67999999999999,47.23333333333333,0,20.0,20.0,2451037,−125,−105,79.58311666704698,11.801282105627772,4
0,5.5,0,Center,21,rebounds,0.7,0.8,0.32,11,243.5,9.7,Memphis,1.3,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,46.67999999999999,47.23333333333333,1,20.0,20.0,2451037,−115,−115,79.58311666704698,11.801282105627772,4
0,0.5,1,Point Guard,5,steals,0.6,0.6,0.69,14,229.5,-0.2,Philadelphia,0.9,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,51.18,45.300000000000004,1,42.0,42.0,4396907,−230,+175,74.06890846669148,27.355894624800314,2
0,2.5,1,Point Guard,17,3-pt,0.6,0.6,0.55,16,229.5,-0.2,Philadelphia,0.9,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,51.18,45.300000000000004,1,42.0,42.0,4396907,−145,+114,74.06890846669148,27.355894624800314,2
0,2.5,0,Point Guard,15,rebounds,0.3,0.2,0.45,6,229.5,-0.2,Philadelphia,0.9,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,51.18,45.300000000000004,0,42.0,42.0,4396907,−130,+100,74.06890846669148,27.355894624800314,2
0,22.5,1,Point Guard,14,points,0.5,0.6,0.0,21,228.5,-0.2,Philadelphia,0.9,CLE -10.5,2025-01-24 14:00:08.318488,1,1,4,51.18,45.300000000000004,1,42.0,42.0,4396907,−110,−120,74.06890846669148,27.355894624800314,2
0,31.5,1,Point Guard,17,pra,0.4,0.6,0.45,17,229.5,-0.2,Philadelphia,0.9,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,51.18,45.300000000000004,1,42.0,42.0,4396907,−125,−105,74.06890846669148,27.355894624800314,2
0,6.5,1,Point Guard,22,assists,0.7,0.6,0.5,12,229.5,-0.2,Philadelphia,0.9,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,51.18,45.300000000000004,0,42.0,42.0,4396907,−130,+100,74.06890846669148,27.355894624800314,2
0,1.5,0,Power Forward,17,3-pt,0.6,0.6,0.47,20,229.5,1.8,Philadelphia,1.1,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,32.5,37.5,1,28.1,28.1,3912848,−130,+100,74.06890846669148,10.763650669733803,2
0,14.5,0,Power Forward,17,pra,0.4,0.6,0.26,28,229.5,1.8,Philadelphia,1.1,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,32.5,37.5,1,28.1,28.1,3912848,−110,−120,74.06890846669148,10.763650669733803,2
0,5.5,0,Power Forward,15,rebounds,0.2,0.2,0.32,21,229.5,1.8,Philadelphia,1.1,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,32.5,37.5,1,28.1,28.1,3912848,−110,−120,74.06890846669148,10.763650669733803,2
0,6.5,0,Power Forward,14,points,0.5,0.6,0.0,18,228.5,1.8,Philadelphia,1.1,CLE -10.5,2025-01-24 14:00:08.318488,1,1,4,32.5,37.5,1,28.1,28.1,3912848,−125,−105,74.06890846669148,10.763650669733803,2
0,1.5,0,Shooting Guard,22,steals,0.5,0.4,0.56,22,243.5,1.0,Memphis,1.4,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,34.339999999999996,33.666666666666664,1,40.279999999999994,40.279999999999994,3907497,−145,+114,79.58311666704698,26.926314195795445,4
0,18.5,1,Shooting Guard,23,points,0.5,0.6,0.0,21,243.5,1.0,Memphis,1.4,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,34.339999999999996,33.666666666666664,1,40.279999999999994,40.279999999999994,3907497,−120,−110,79.58311666704698,26.926314195795445,4
0,2.5,0,Shooting Guard,15,3-pt,0.3,0.6,0.19,7,243.5,1.0,Memphis,1.4,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,34.339999999999996,33.666666666666664,0,40.279999999999994,40.279999999999994,3907497,+145,−188,79.58311666704698,26.926314195795445,4
0,32.5,1,Shooting Guard,22,pra,0.6,0.6,0.44,22,243.5,1.0,Memphis,1.4,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,34.339999999999996,33.666666666666664,1,40.279999999999994,40.279999999999994,3907497,−125,−105,79.58311666704698,26.926314195795445,4
0,6.5,0,Shooting Guard,21,rebounds,0.6,0.8,0.56,22,243.5,1.0,Memphis,1.4,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,34.339999999999996,33.666666666666664,1,40.279999999999994,40.279999999999994,3907497,+120,−154,79.58311666704698,26.926314195795445,4
0,7.5,0,Shooting Guard,11,assists,0.4,0.4,0.48,23,243.5,1.0,Memphis,1.4,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,34.339999999999996,33.666666666666664,1,40.279999999999994,40.279999999999994,3907497,−140,+110,79.58311666704698,26.926314195795445,4
0,1.5,0,Small Forward,21,3-pt,0.3,0.0,0.41,11,217.5,5.7,Charlotte,2.4,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,43.260000000000005,49.1,0,17.34,17.34,4683021,+105,−135,19.011726676457943,21.531742736372923,1
0,16.5,1,Small Forward,13,points,0.5,0.2,0.0,10,216.5,5.7,Charlotte,2.4,CHA -1.5,2025-01-24 14:00:08.318488,1,1,2,43.260000000000005,49.1,0,17.34,17.34,4683021,+100,−130,19.011726676457943,21.531742736372923,1
0,27.5,0,Small Forward,20,pra,0.6,0.6,0.32,13,217.5,5.7,Charlotte,2.4,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,43.260000000000005,49.1,0,17.34,17.34,4683021,−115,−115,19.011726676457943,21.531742736372923,1
0,3.5,1,Small Forward,17,assists,0.6,0.8,0.46,23,217.5,5.7,Charlotte,2.4,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,43.260000000000005,49.1,1,17.34,17.34,4683021,+100,−130,19.011726676457943,21.531742736372923,1
0,7.5,0,Small Forward,25,rebounds,0.6,0.8,0.29,14,217.5,5.7,Charlotte,2.4,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,43.260000000000005,49.1,0,17.34,17.34,4683021,−120,−110,19.011726676457943,21.531742736372923,1
1,1.5,0,Shooting Guard,20,steals,0.8,0.8,0.43,20,243.5,4.3,New Orleans,1.0,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,61.239999999999995,58.5,0,57.42,57.42,4066320,+130,−166,122.78538233786139,22.632942987445272,2
1,2.5,0,Shooting Guard,25,3-pt,0.5,0.6,0.37,3,243.5,4.3,New Orleans,1.0,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,61.239999999999995,58.5,1,57.42,57.42,4066320,−130,+100,122.78538233786139,22.632942987445272,2
1,21.5,0,Shooting Guard,25,points,0.7,0.8,0.03,12,243.5,4.3,New Orleans,1.0,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,61.239999999999995,58.5,1,57.42,57.42,4066320,−115,−115,122.78538233786139,22.632942987445272,2
1,34.5,0,Shooting Guard,28,pra,0.4,0.2,0.26,23,243.5,4.3,New Orleans,1.0,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,61.239999999999995,58.5,0,57.42,57.42,4066320,−120,−110,122.78538233786139,22.632942987445272,2
1,5.5,0,Shooting Guard,27,rebounds,0.3,0.4,0.49,27,243.5,4.3,New Orleans,1.0,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,61.239999999999995,58.5,0,57.42,57.42,4066320,−135,+105,122.78538233786139,22.632942987445272,2
1,7.5,1,Shooting Guard,25,assists,0.4,0.4,0.2,30,243.5,4.3,New Orleans,1.0,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,61.239999999999995,58.5,1,57.42,57.42,4066320,+105,−135,122.78538233786139,22.632942987445272,2
0,0.5,0,Center,21,3-pt,0.1,0.2,0.19,25,217.5,3.3,Charlotte,0.1,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,68.0,88.89999999999999,0,20.0,20.0,5105565,+270,−375,19.011726676457943,15.161997885523613,10
0,1.5,1,Center,22,blocks,0.2,0.4,0.39,18,217.5,3.3,Charlotte,0.1,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,68.0,88.89999999999999,0,20.0,20.0,5105565,−154,+120,19.011726676457943,15.161997885523613,10
0,17.5,1,Center,20,pra,0.3,0.6,0.26,22,217.5,3.3,Charlotte,0.1,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,68.0,88.89999999999999,1,20.0,20.0,5105565,−125,−105,19.011726676457943,15.161997885523613,10
0,7.5,0,Center,13,points,0.2,0.4,0.0,19,216.5,3.3,Charlotte,0.1,CHA -1.5,2025-01-24 14:00:08.318488,1,1,2,68.0,88.89999999999999,0,20.0,20.0,5105565,−120,−110,19.011726676457943,15.161997885523613,10
0,8.5,1,Center,25,rebounds,0.3,0.6,0.26,23,217.5,3.3,Charlotte,0.1,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,68.0,88.89999999999999,1,20.0,20.0,5105565,−140,+110,19.011726676457943,15.161997885523613,10
0,1.5,1,Shooting Guard,5,steals,0.3,0.2,0.46,2,229.5,-1.1,Philadelphia,3.6,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,38.779999999999994,40.56666666666666,0,28.379999999999995,28.379999999999995,3908809,+175,−230,74.06890846669148,30.555151240444193,2
0,25.5,1,Shooting Guard,14,points,0.4,0.6,0.0,19,228.5,-1.1,Philadelphia,3.6,CLE -10.5,2025-01-24 14:00:08.318488,1,1,4,38.779999999999994,40.56666666666666,0,28.379999999999995,28.379999999999995,3908809,−115,−115,74.06890846669148,30.555151240444193,2
0,3.5,1,Shooting Guard,17,3-pt,0.3,0.4,0.51,19,229.5,-1.1,Philadelphia,3.6,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,38.779999999999994,40.56666666666666,0,28.379999999999995,28.379999999999995,3908809,−110,−120,74.06890846669148,30.555151240444193,2
0,34.5,1,Shooting Guard,17,pra,0.3,0.6,0.37,21,229.5,-1.1,Philadelphia,3.6,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,38.779999999999994,40.56666666666666,0,28.379999999999995,28.379999999999995,3908809,−125,−105,74.06890846669148,30.555151240444193,2
0,4.5,1,Shooting Guard,22,assists,0.3,0.4,0.49,27,229.5,-1.1,Philadelphia,3.6,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,38.779999999999994,40.56666666666666,0,28.379999999999995,28.379999999999995,3908809,+105,−135,74.06890846669148,30.555151240444193,2
0,4.5,0,Shooting Guard,15,rebounds,0.4,0.6,0.37,9,229.5,-1.1,Philadelphia,3.6,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,38.779999999999994,40.56666666666666,0,28.379999999999995,28.379999999999995,3908809,−120,−110,74.06890846669148,30.555151240444193,2
1,1.5,1,Shooting Guard,10,3-pt,0.7,0.8,0.39,6,229.5,6.5,Cleveland,1.7,CLE -8.5,2025-01-24 14:00:08.318488,0,2,4,45.36,42.266666666666666,1,45.160000000000004,45.160000000000004,3431,−125,−105,114.580244388252,14.483325344107376,3
1,1.5,1,Shooting Guard,10,assists,0.4,0.8,0.42,2,229.5,6.5,Cleveland,1.7,CLE -8.5,2025-01-24 14:00:08.318488,0,2,4,45.36,42.266666666666666,1,45.160000000000004,45.160000000000004,3431,−188,+145,114.580244388252,14.483325344107376,3
1,1.5,0,Shooting Guard,11,rebounds,0.4,0.2,0.23,21,229.5,6.5,Cleveland,1.7,CLE -8.5,2025-01-24 14:00:08.318488,0,2,4,45.36,42.266666666666666,0,45.160000000000004,45.160000000000004,3431,−125,−105,114.580244388252,14.483325344107376,3
1,12.5,1,Shooting Guard,10,pra,0.5,0.6,0.26,2,229.5,6.5,Cleveland,1.7,CLE -8.5,2025-01-24 14:00:08.318488,0,2,4,45.36,42.266666666666666,0,45.160000000000004,45.160000000000004,3431,−115,−115,114.580244388252,14.483325344107376,3
1,8.5,1,Shooting Guard,12,points,0.6,0.8,0.0,3,228.5,6.5,Cleveland,1.7,CLE -10.5,2025-01-24 14:00:08.318488,0,2,4,45.36,42.266666666666666,1,45.160000000000004,45.160000000000004,3431,−110,−120,114.580244388252,14.483325344107376,3
0,1.5,0,Small Forward,17,3-pt,0.6,0.6,0.49,18,229.5,0.4,Philadelphia,-0.4,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,50.58,54.76666666666667,1,45.0,45.0,2990969,−135,+105,74.06890846669148,16.88153246307707,2
0,15.5,0,Small Forward,17,pra,0.2,0.2,0.35,4,229.5,0.4,Philadelphia,-0.4,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,50.58,54.76666666666667,0,45.0,45.0,2990969,−105,−125,74.06890846669148,16.88153246307707,2
0,3.5,0,Small Forward,15,rebounds,0.3,0.6,0.51,17,229.5,0.4,Philadelphia,-0.4,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,50.58,54.76666666666667,1,45.0,45.0,2990969,−160,+124,74.06890846669148,16.88153246307707,2
0,9.5,0,Small Forward,14,points,0.3,0.2,0.02,7,228.5,0.4,Philadelphia,-0.4,CLE -10.5,2025-01-24 14:00:08.318488,1,1,4,50.58,54.76666666666667,0,45.0,45.0,2990969,−105,−125,74.06890846669148,16.88153246307707,2
1,1.5,1,Forward,10,3-pt,0.5,0.4,0.45,18,229.5,6.6,Cleveland,0.8,CLE -8.5,2025-01-24 14:00:08.318488,0,2,4,57.64,59.4,1,33.0,33.0,4017844,−105,−125,114.580244388252,16.025550019984845,3
1,10.5,1,Forward,12,points,0.5,0.4,0.0,20,228.5,6.6,Cleveland,0.8,CLE -10.5,2025-01-24 14:00:08.318488,0,2,4,57.64,59.4,1,33.0,33.0,4017844,−125,−105,114.580244388252,16.025550019984845,3
1,2.5,1,Forward,10,assists,0.5,0.6,0.33,19,229.5,6.6,Cleveland,0.8,CLE -8.5,2025-01-24 14:00:08.318488,0,2,4,57.64,59.4,1,33.0,33.0,4017844,+110,−140,114.580244388252,16.025550019984845,3
1,20.5,1,Forward,10,pra,0.5,0.4,0.42,18,229.5,6.6,Cleveland,0.8,CLE -8.5,2025-01-24 14:00:08.318488,0,2,4,57.64,59.4,1,33.0,33.0,4017844,−120,−110,114.580244388252,16.025550019984845,3
1,7.5,1,Forward,11,rebounds,0.2,0.0,0.23,28,229.5,6.6,Cleveland,0.8,CLE -8.5,2025-01-24 14:00:08.318488,0,2,4,57.64,59.4,0,33.0,33.0,4017844,+114,−145,114.580244388252,16.025550019984845,3
1,1.5,1,Power Forward,25,3-pt,0.4,0.4,0.55,27,243.5,0.4,New Orleans,1.4,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,45.56,46.666666666666664,0,23.16,23.16,4277961,−160,+124,122.78538233786139,29.020139531007292,2
1,1.5,0,Power Forward,21,blocks,0.3,0.4,0.45,26,243.5,0.4,New Orleans,1.4,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,45.56,46.666666666666664,0,23.16,23.16,4277961,+114,−145,122.78538233786139,29.020139531007292,2
1,1.5,0,Power Forward,20,steals,0.4,0.2,0.36,17,243.5,0.4,New Orleans,1.4,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,45.56,46.666666666666664,0,23.16,23.16,4277961,+120,−154,122.78538233786139,29.020139531007292,2
1,2.5,1,Power Forward,25,assists,0.5,0.4,0.29,15,243.5,0.4,New Orleans,1.4,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,45.56,46.666666666666664,0,23.16,23.16,4277961,−154,+120,122.78538233786139,29.020139531007292,2
1,25.5,1,Power Forward,25,points,0.3,0.0,0.0,21,243.5,0.4,New Orleans,1.4,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,45.56,46.666666666666664,0,23.16,23.16,4277961,−105,−125,122.78538233786139,29.020139531007292,2
1,35.5,1,Power Forward,28,pra,0.3,0.0,0.24,15,243.5,0.4,New Orleans,1.4,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,45.56,46.666666666666664,0,23.16,23.16,4277961,−115,−115,122.78538233786139,29.020139531007292,2
1,7.5,0,Power Forward,27,rebounds,0.5,0.2,0.26,14,243.5,0.4,New Orleans,1.4,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,45.56,46.666666666666664,0,23.16,23.16,4277961,+110,−140,122.78538233786139,29.020139531007292,2
0,1.5,0,Center,22,assists,0.7,0.6,0.53,11,229.5,-1.4,Philadelphia,-0.5,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,79.38000000000001,71.2,1,0.0,0.0,4066328,−166,+130,74.06890846669148,15.900318953466336,2
0,1.5,0,Center,19,blocks,0.3,0.2,0.23,28,229.5,-1.4,Philadelphia,-0.5,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,79.38000000000001,71.2,1,0.0,0.0,4066328,+160,−210,74.06890846669148,15.900318953466336,2
0,11.5,0,Center,15,rebounds,0.2,0.2,0.3,10,229.5,-1.4,Philadelphia,-0.5,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,79.38000000000001,71.2,1,0.0,0.0,4066328,+105,−135,74.06890846669148,15.900318953466336,2
0,14.5,0,Center,14,points,0.5,0.4,0.0,7,228.5,-1.4,Philadelphia,-0.5,CLE -10.5,2025-01-24 14:00:08.318488,1,1,4,79.38000000000001,71.2,1,0.0,0.0,4066328,−125,−105,74.06890846669148,15.900318953466336,2
0,28.5,0,Center,17,pra,0.4,0.2,0.42,7,229.5,-1.4,Philadelphia,-0.5,CLE -8.5,2025-01-24 14:00:08.318488,1,1,4,79.38000000000001,71.2,1,0.0,0.0,4066328,−110,−120,74.06890846669148,15.900318953466336,2
0,12.5,1,Guard,22,pra,0.4,0.4,0.33,22,243.5,3.4,Memphis,0.0,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,44.760000000000005,35.699999999999996,0,42.0,42.0,2596112,−115,−115,79.58311666704698,11.305364349732985,4
0,4.5,1,Guard,21,rebounds,0.3,0.2,0.31,22,243.5,3.4,Memphis,0.0,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,44.760000000000005,35.699999999999996,0,42.0,42.0,2596112,+120,−154,79.58311666704698,11.305364349732985,4
0,5.5,1,Guard,23,points,0.5,0.6,0.03,21,243.5,3.4,Memphis,0.0,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,44.760000000000005,35.699999999999996,0,42.0,42.0,2596112,−130,+100,79.58311666704698,11.305364349732985,4
1,14.5,0,Forward,25,points,0.3,0.2,0.0,21,243.5,1.9,New Orleans,-0.4,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,46.78000000000001,52.366666666666674,0,49.239999999999995,49.239999999999995,5112087,−120,−110,122.78538233786139,17.060826897906587,2
1,2.5,0,Forward,25,3-pt,0.5,0.6,0.27,27,243.5,1.9,New Orleans,-0.4,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,46.78000000000001,52.366666666666674,1,49.239999999999995,49.239999999999995,5112087,+100,−130,122.78538233786139,17.060826897906587,2
1,21.5,0,Forward,28,pra,0.3,0.2,0.2,15,243.5,1.9,New Orleans,-0.4,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,46.78000000000001,52.366666666666674,0,49.239999999999995,49.239999999999995,5112087,−110,−120,122.78538233786139,17.060826897906587,2
1,3.5,0,Forward,27,rebounds,0.3,0.0,0.39,14,243.5,1.9,New Orleans,-0.4,MEM -9.5,2025-01-24 14:00:08.318488,1,0,6,46.78000000000001,52.366666666666674,0,49.239999999999995,49.239999999999995,5112087,−160,+124,122.78538233786139,17.060826897906587,2
0,0.5,0,Small Forward,22,blocks,0.8,1.0,0.67,30,217.5,0.5,Charlotte,-2.4,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,39.059999999999995,39.199999999999996,1,42.48,42.48,2991070,−215,+165,19.011726676457943,20.15575331795767,1
0,1.5,1,Small Forward,21,3-pt,0.7,0.8,0.73,11,217.5,0.5,Charlotte,-2.4,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,39.059999999999995,39.199999999999996,1,42.48,42.48,2991070,−195,+150,19.011726676457943,20.15575331795767,1
0,14.5,1,Small Forward,13,points,0.3,0.4,0.03,10,216.5,0.5,Charlotte,-2.4,CHA -1.5,2025-01-24 14:00:08.318488,1,1,2,39.059999999999995,39.199999999999996,0,42.48,42.48,2991070,−125,−105,19.011726676457943,20.15575331795767,1
0,2.5,0,Small Forward,17,assists,0.4,0.4,0.3,23,217.5,0.5,Charlotte,-2.4,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,39.059999999999995,39.199999999999996,1,42.48,42.48,2991070,+110,−140,19.011726676457943,20.15575331795767,1
0,21.5,1,Small Forward,20,pra,0.3,0.2,0.45,13,217.5,0.5,Charlotte,-2.4,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,39.059999999999995,39.199999999999996,0,42.48,42.48,2991070,−105,−125,19.011726676457943,20.15575331795767,1
0,3.5,1,Small Forward,25,rebounds,0.5,0.6,0.42,14,217.5,0.5,Charlotte,-2.4,POR -1.5,2025-01-24 14:00:08.318488,1,1,2,39.059999999999995,39.199999999999996,1,42.48,42.48,2991070,−115,−115,19.011726676457943,20.15575331795767,1
0,5.5,0,Forward,21,rebounds,0.5,0.6,0.38,15,243.5,-1.1,Memphis,-2.7,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,49.339999999999996,48.9,0,0.0,0.0,4432813,−125,−105,79.58311666704698,13.906698179859205,4
0,7.5,0,Forward,23,points,0.2,0.2,0.0,16,243.5,-1.1,Memphis,-2.7,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,49.339999999999996,48.9,0,0.0,0.0,4432813,−105,−125,79.58311666704698,13.906698179859205,4
0,1.5,1,Guard,15,3-pt,0.6,0.6,0.57,7,243.5,-3.2,Memphis,-2.5,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,47.62,49.36666666666667,1,38.0,38.0,4683750,−145,+114,79.58311666704698,21.9821485826915,4
0,9.5,1,Guard,23,points,0.5,0.6,0.04,21,243.5,-3.2,Memphis,-2.5,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,47.62,49.36666666666667,1,38.0,38.0,4683750,−125,−105,79.58311666704698,21.9821485826915,4
0,3.5,1,Point Guard,11,assists,0.3,0.4,0.57,8,243.5,-5.1,Memphis,-0.8,MEM -9.5,2025-01-24 14:00:08.318488,0,2,1,38.58,27.633333333333336,0,39.9,39.9,4277869,+100,−130,79.58311666704698,19.18388806469612,4
